filename,frame,cluster,dist_to_centroid
467pMI.npy,3,1,164.3603744978866
467pMI.npy,4,1,150.66529330452016
467pMI.npy,5,1,178.47346475303164
467pMI.npy,6,1,188.91991002988743
467pMI.npy,7,1,187.62492026483534
467pMI.npy,8,1,209.72568889661864
467pMI.npy,9,1,219.9545306112691
468healthy.npy,0,1,141.63135150655623
468healthy.npy,1,1,84.5670686530466
468healthy.npy,2,1,79.26038708138965
468healthy.npy,3,1,120.83607130451095
468healthy.npy,4,1,78.9602884601966
468healthy.npy,5,1,99.95310341980101
468healthy.npy,6,1,98.67741413042584
468healthy.npy,7,1,86.81681782120666
468healthy.npy,8,1,87.58601388125258
468healthy.npy,9,1,98.50537340487452
469healthy.npy,0,0,142.52156469348458
469healthy.npy,1,0,127.6339526107819
469healthy.npy,2,0,125.8146930983354
469healthy.npy,3,0,157.54591674259535
469healthy.npy,4,0,183.63820942465085
469healthy.npy,5,0,175.68018628448976
469healthy.npy,6,0,126.00758456449498
469healthy.npy,7,0,112.86370328762308
469healthy.npy,8,0,117.6792058545547
469healthy.npy,9,0,127.10142201630728
46pMI.npy,0,1,119.14485000840357
46pMI.npy,1,1,117.56804668309655
46pMI.npy,2,0,101.58329276025677
46pMI.npy,3,0,54.478032317166175
46pMI.npy,4,0,47.04761887083673
46pMI.npy,5,0,61.82869487301292
46pMI.npy,6,0,108.17068638360495
46pMI.npy,7,0,119.89752281707742
46pMI.npy,8,0,125.73381876784042
46pMI.npy,9,1,135.94485433704756
470pMI.npy,0,1,142.274314790011
470pMI.npy,1,0,136.95745681389215
470pMI.npy,2,0,104.87881159597882
470pMI.npy,3,0,99.19663008449955
470pMI.npy,4,0,103.15726971198163
470pMI.npy,5,0,97.13096574278197
470pMI.npy,6,0,107.06631675113609
470pMI.npy,7,0,115.15521240012
470pMI.npy,8,0,128.07675516791346
470pMI.npy,9,1,150.88894686018799
471healthy.npy,0,0,157.15192927271346
471healthy.npy,1,0,134.56144225489663
471healthy.npy,2,0,115.37162361584384
471healthy.npy,3,0,128.87917352758407
471healthy.npy,4,0,134.49316929175038
471healthy.npy,5,0,125.37806547125061
471healthy.npy,6,0,118.2760436031202
471healthy.npy,7,0,119.51565334966672
471healthy.npy,8,0,115.62499860450527
471healthy.npy,9,0,140.02455527053564
472healthy.npy,0,1,194.41456368700162
472healthy.npy,1,1,124.84493914332644
472healthy.npy,2,1,87.82819349028863
472healthy.npy,3,1,110.10998898171978
472healthy.npy,4,1,83.3521502635781
472healthy.npy,5,1,168.7478980210086
472healthy.npy,6,1,144.05085610757644
472healthy.npy,7,1,127.74736490319643
472healthy.npy,8,1,127.00369043142769
472healthy.npy,9,1,139.78154328525954
473pMI.npy,0,2,108.50379481125965
473pMI.npy,1,2,108.37935051943579
473pMI.npy,2,2,110.0535431916939
473pMI.npy,3,0,125.85082621485587
473pMI.npy,4,0,128.00787631333486
473pMI.npy,5,0,112.56481334282851
473pMI.npy,6,2,111.60111331845926
473pMI.npy,7,2,113.55308472006328
473pMI.npy,8,2,109.75815471229095
473pMI.npy,9,2,107.02793850372855
474pMI.npy,0,1,223.43230677631294
474pMI.npy,1,1,183.96944045828377
474pMI.npy,2,1,152.58310920505195
474pMI.npy,3,1,163.1564461579749
474pMI.npy,4,1,173.42006037648574
474pMI.npy,5,1,153.68339068419914
474pMI.npy,6,1,125.75364477421114
474pMI.npy,7,1,118.16745776477981
474pMI.npy,8,1,141.25638982299367
474pMI.npy,9,1,169.32499497564427
475healthy.npy,0,2,129.84431958671237
475healthy.npy,1,2,100.86687375396082
475healthy.npy,2,2,140.65403114585735
475healthy.npy,3,0,176.6579741849161
475healthy.npy,4,2,174.80466581183236
475healthy.npy,5,2,140.54417827849466
475healthy.npy,6,2,114.04257024463958
475healthy.npy,7,2,112.0704435162548
475healthy.npy,8,2,103.61643281633037
475healthy.npy,9,2,111.23926333480169
476pMI.npy,0,1,216.39438041537056
476pMI.npy,1,1,171.10119144387673
476pMI.npy,2,1,123.35348022425865
476pMI.npy,3,1,129.53287066592847
476pMI.npy,4,1,126.00523409454111
476pMI.npy,5,1,138.6963758227723
476pMI.npy,6,1,141.82142128735367
476pMI.npy,7,1,139.6505096978842
476pMI.npy,8,1,153.2295428612237
476pMI.npy,9,1,189.62745312073062
477healthy.npy,0,1,125.82670814203011
477healthy.npy,1,0,137.5239978951391
477healthy.npy,2,0,91.10696996556618
477healthy.npy,3,0,111.75087150519256
477healthy.npy,4,0,119.87883557418638
477healthy.npy,5,0,106.00665323036667
477healthy.npy,6,0,97.07699173512566
477healthy.npy,7,0,100.48493217886019
477healthy.npy,8,0,104.53977910249002
477healthy.npy,9,0,127.67277203556732
478healthy.npy,0,1,121.91801517432268
478healthy.npy,1,1,120.49863965810613
478healthy.npy,2,1,130.89622343304177
478healthy.npy,3,0,146.30505353491168
478healthy.npy,4,0,140.77004649644923
478healthy.npy,5,1,123.51263794577385
478healthy.npy,6,1,112.65873126810132
478healthy.npy,7,1,104.17273067406602
478healthy.npy,8,1,98.62204707258599
478healthy.npy,9,1,104.67380245639988
479healthy.npy,0,1,122.96208776375335
479healthy.npy,1,1,126.81111132267472
479healthy.npy,2,0,134.60577168302027
479healthy.npy,3,3,245.46134073866372
479healthy.npy,4,0,148.9298918722206
479healthy.npy,5,0,122.22618287581577
479healthy.npy,6,0,122.49460677918113
479healthy.npy,7,0,127.16165277360683
479healthy.npy,8,0,127.80119069600991
479healthy.npy,9,0,129.6821481076542
47pMI.npy,0,1,99.43897529081761
47pMI.npy,1,1,127.1035560678163
47pMI.npy,2,0,89.16302743749691
47pMI.npy,3,0,114.72786055371706
47pMI.npy,4,0,130.03647985396287
47pMI.npy,5,0,99.87737995074934
47pMI.npy,6,0,84.79549483302924
47pMI.npy,7,0,88.32850455823252
47pMI.npy,8,0,97.61257467884258
47pMI.npy,9,0,127.43646537113555
480pMI.npy,0,2,162.23289538206137
480pMI.npy,1,2,185.3704964413867
480pMI.npy,2,0,218.38931116708363
480pMI.npy,3,0,214.32338240877877
480pMI.npy,4,0,213.19930537481173
480pMI.npy,5,0,215.17790385420963
480pMI.npy,6,0,218.77031721027794
480pMI.npy,7,2,223.70064479866988
480pMI.npy,8,2,202.74254906276093
480pMI.npy,9,2,181.98952537472655
481pMI.npy,0,1,186.75329209212276
481pMI.npy,1,0,168.78163734983724
481pMI.npy,2,0,150.47866479607237
481pMI.npy,3,0,187.35995448008364
481pMI.npy,4,0,185.92533737352588
481pMI.npy,5,0,166.84966477527388
481pMI.npy,6,0,159.81731362824144
481pMI.npy,7,0,150.21264696516263
481pMI.npy,8,0,152.76719003431197
481pMI.npy,9,0,170.99959191468778
482pMI.npy,0,0,82.05811931384129
482pMI.npy,1,0,64.24185082235272
482pMI.npy,2,0,106.09888916412578
482pMI.npy,3,0,155.54155929904337
482pMI.npy,4,0,168.6897770074875
482pMI.npy,5,0,155.08136196524865
482pMI.npy,6,0,121.36311977141568
482pMI.npy,7,0,90.36344167873253
482pMI.npy,8,0,83.69817791991099
482pMI.npy,9,0,70.60531270099534
483pMI.npy,0,2,206.78787388532604
483pMI.npy,1,2,166.42887100441757
483pMI.npy,2,2,149.3147521218945
483pMI.npy,3,2,126.46862355302214
483pMI.npy,4,2,117.96106910567696
483pMI.npy,5,2,137.60690581402974
483pMI.npy,6,1,151.55616159056666
483pMI.npy,7,2,155.676564661818
483pMI.npy,8,2,149.7551527983514
483pMI.npy,9,2,161.38103054306433
484pMI.npy,0,2,175.19592506056622
484pMI.npy,1,1,159.8679316321423
484pMI.npy,2,1,189.6948302039611
484pMI.npy,3,0,188.63352584115552
484pMI.npy,4,0,184.05224623818714
484pMI.npy,5,1,166.25648281567223
484pMI.npy,6,1,160.23945394537193
484pMI.npy,7,1,156.29837908963174
484pMI.npy,8,1,149.07246703425258
484pMI.npy,9,2,167.7813209907736
485healthy.npy,0,1,133.62847832420556
485healthy.npy,1,3,151.4055104366464
485healthy.npy,2,0,131.04264318285774
485healthy.npy,3,0,101.82725399013064
485healthy.npy,4,0,109.35722204651998
485healthy.npy,5,0,112.25186728488693
485healthy.npy,6,0,130.95921184081607
485healthy.npy,7,1,148.7445727787063
485healthy.npy,8,3,162.65111796740706
485healthy.npy,9,3,177.84431902385353
486healthy.npy,0,2,59.565949124569045
486healthy.npy,1,2,66.6859521535903
486healthy.npy,2,0,120.23144554022488
486healthy.npy,3,0,93.93122082482314
486healthy.npy,4,0,112.31678562245676
486healthy.npy,5,0,114.05475988404869
486healthy.npy,6,0,130.48753820829384
486healthy.npy,7,2,98.40220250461664
486healthy.npy,8,2,88.44951952169183
486healthy.npy,9,2,58.923778499089245
487pMI.npy,0,2,190.57933170668412
487pMI.npy,1,2,140.5145797179773
487pMI.npy,2,2,84.93395587773915
487pMI.npy,3,2,121.37944228518046
487pMI.npy,4,2,126.20484522944555
487pMI.npy,5,2,88.9627502023985
487pMI.npy,6,2,87.21177812286624
487pMI.npy,7,2,97.62479262313921
487pMI.npy,8,2,98.77958089819369
487pMI.npy,9,2,149.85887872966265
488healthy.npy,0,2,92.97578401734806
488healthy.npy,1,2,95.30731796550977
488healthy.npy,2,0,167.60331037016894
488healthy.npy,3,0,166.2540476212924
488healthy.npy,4,0,174.81872808643155
488healthy.npy,5,0,168.2299632378013
488healthy.npy,6,2,170.21447299518158
488healthy.npy,7,2,153.64739593053534
488healthy.npy,8,2,149.76708947964812
488healthy.npy,9,2,124.85488194958678
489pMI.npy,0,1,183.75375550403567
489pMI.npy,1,1,204.06813201639972
489pMI.npy,2,0,224.952636359485
489pMI.npy,3,0,239.08025758414104
489pMI.npy,4,0,237.05336343619143
489pMI.npy,5,0,228.00447722444363
489pMI.npy,6,0,229.44278935328617
489pMI.npy,7,0,229.7736932282419
489pMI.npy,8,1,226.64928825107276
489pMI.npy,9,1,210.16952258817858
48pMI.npy,0,1,212.81313476595133
48pMI.npy,1,1,132.84166364049804
48pMI.npy,2,1,116.89439636020153
48pMI.npy,3,1,122.78528088829393
48pMI.npy,4,1,118.63162211848255
48pMI.npy,5,1,129.40386358593705
48pMI.npy,6,1,132.99747762847238
48pMI.npy,7,1,133.11032599337162
48pMI.npy,8,1,129.9458033015967
48pMI.npy,9,1,142.10933647194858
490healthy.npy,0,1,133.9537555074135
490healthy.npy,1,1,128.01584150455278
490healthy.npy,2,0,152.04553351487408
490healthy.npy,3,0,128.67021524207902
490healthy.npy,4,0,114.56919204080813
490healthy.npy,5,0,137.2704648543386
490healthy.npy,6,0,137.97891430790392
490healthy.npy,7,1,131.31973945289005
490healthy.npy,8,1,126.36321200068548
490healthy.npy,9,1,120.89094430862959
491pMI.npy,0,2,99.32149304644366
491pMI.npy,1,2,84.84970618526413
491pMI.npy,2,2,112.81708767071258
491pMI.npy,3,0,159.6088284032687
491pMI.npy,4,0,156.10241265523868
491pMI.npy,5,2,134.63706662612142
491pMI.npy,6,2,94.99502548656423
491pMI.npy,7,2,85.4651609780517
491pMI.npy,8,2,78.80018773808611
491pMI.npy,9,2,91.32236765691198
492healthy.npy,0,2,240.95550784743634
492healthy.npy,1,2,224.8979421925597
492healthy.npy,2,2,152.1456220699067
492healthy.npy,3,2,71.84959522454183
492healthy.npy,4,2,64.20968352048574
492healthy.npy,5,2,86.05099988096775
492healthy.npy,6,2,125.61550251180245
492healthy.npy,7,2,132.590685303832
492healthy.npy,8,2,137.44379281478743
492healthy.npy,9,2,174.3195861966545
493pMI.npy,0,2,125.17233572026136
493pMI.npy,1,2,95.11909224345052
493pMI.npy,2,2,125.54767078357001
493pMI.npy,3,0,168.8470680164735
493pMI.npy,4,0,166.46781547636593
493pMI.npy,5,2,120.68804790243102
493pMI.npy,6,2,69.23744743141849
493pMI.npy,7,2,76.71100934525344
493pMI.npy,8,2,90.51137678812317
493pMI.npy,9,2,122.48719280158993
494pMI.npy,0,1,128.34111565504332
494pMI.npy,1,1,146.6702890607501
494pMI.npy,2,0,127.09692816970852
494pMI.npy,3,0,140.72103610823405
494pMI.npy,4,0,144.4352555287657
494pMI.npy,5,0,127.20327246823989
494pMI.npy,6,0,120.6272171234041
494pMI.npy,7,0,125.0045150364976
494pMI.npy,8,0,132.38795976154384
494pMI.npy,9,1,138.2831956165162
495healthy.npy,0,1,86.88366557596508
495healthy.npy,1,1,70.9030280111673
495healthy.npy,2,0,100.52636146419569
495healthy.npy,3,0,76.43490691704633
495healthy.npy,4,0,88.01200715063239
495healthy.npy,5,1,78.58416646556344
495healthy.npy,6,1,73.9324416669488
495healthy.npy,7,1,73.46969297950001
495healthy.npy,8,1,76.6291693939121
495healthy.npy,9,1,73.67474955618214
496healthy.npy,0,0,174.1781758698378
496healthy.npy,1,0,149.65022516915104
496healthy.npy,2,0,129.94219933993
496healthy.npy,3,0,136.76213386121754
496healthy.npy,4,0,142.92307964695289
496healthy.npy,5,0,135.0687920960611
496healthy.npy,6,0,130.7364485384101
496healthy.npy,7,0,130.91188809853182
496healthy.npy,8,0,131.92616054206383
496healthy.npy,9,0,167.21210981359727
497pMI.npy,0,2,97.68300007806023
497pMI.npy,1,0,107.36105159485942
497pMI.npy,2,0,66.18333886456733
497pMI.npy,3,0,90.20481397744112
497pMI.npy,4,0,96.3153229849343
497pMI.npy,5,0,77.80585824299845
497pMI.npy,6,0,78.91415200536034
497pMI.npy,7,0,82.32548215196599
497pMI.npy,8,0,84.67537106480054
497pMI.npy,9,0,116.13453340953417
498healthy.npy,0,2,83.28000913576345
498healthy.npy,1,2,70.13397914619804
498healthy.npy,2,2,111.81426918031097
498healthy.npy,3,0,137.4585011342919
498healthy.npy,4,0,142.81663720336888
498healthy.npy,5,2,134.52242653870462
498healthy.npy,6,2,92.28109028784911
498healthy.npy,7,2,83.55238487856226
498healthy.npy,8,2,89.75109076140035
498healthy.npy,9,2,85.15824359917163
499healthy.npy,0,1,169.5603947165553
499healthy.npy,1,1,206.64362995314303
499healthy.npy,2,0,228.04429005593883
499healthy.npy,3,0,222.65601086249066
499healthy.npy,4,0,218.82409087254786
499healthy.npy,5,0,214.31296125432254
499healthy.npy,6,0,209.9690855177323
499healthy.npy,7,0,209.16558879252236
499healthy.npy,8,1,206.01610319083946
499healthy.npy,9,1,181.46752394941623
49healthy.npy,0,2,98.6844004437622
49healthy.npy,1,2,81.34668846404456
49healthy.npy,2,2,100.26808638241575
49healthy.npy,3,0,142.09665584472117
49healthy.npy,4,2,144.5874400848862
49healthy.npy,5,2,99.73522881082532
49healthy.npy,6,2,84.12714122682243
49healthy.npy,7,2,74.65135834465855
49healthy.npy,8,2,81.66455007706818
49healthy.npy,9,2,87.58832740963369
4healthy.npy,0,1,128.5471872087844
4healthy.npy,1,1,164.76151216022217
4healthy.npy,2,0,177.02651156494977
4healthy.npy,3,0,172.4544254271427
4healthy.npy,4,0,183.3630219495546
4healthy.npy,5,0,184.22620486172212
4healthy.npy,6,0,171.40432363422036
4healthy.npy,7,0,173.32570040541637
4healthy.npy,8,1,167.82601331054755
4healthy.npy,9,1,136.31745263307934
500healthy.npy,0,1,114.84647451654573
500healthy.npy,1,1,135.5425960199558
500healthy.npy,2,0,83.83856401718297
500healthy.npy,3,0,96.48398069423577
500healthy.npy,4,0,105.77312915748804
500healthy.npy,5,0,90.42886489292952
500healthy.npy,6,0,91.26619204857936
500healthy.npy,7,0,100.64086820361003
500healthy.npy,8,0,103.26070321108533
500healthy.npy,9,0,135.61926523074771
501healthy.npy,0,2,69.19129800751382
501healthy.npy,1,2,100.07389024041792
501healthy.npy,2,0,91.98086133429572
501healthy.npy,3,0,108.02204257033041
501healthy.npy,4,0,122.76823535454474
501healthy.npy,5,0,110.540027316735
501healthy.npy,6,0,101.7851290576972
501healthy.npy,7,0,115.83810460799505
501healthy.npy,8,0,121.25651213547134
501healthy.npy,9,2,93.05163809183222
502healthy.npy,0,1,98.1820350108526
502healthy.npy,1,1,124.5215458398617
502healthy.npy,2,0,150.7781397495224
502healthy.npy,3,0,141.3293765794227
502healthy.npy,4,0,165.77152062656162
502healthy.npy,5,0,170.55060840260953
502healthy.npy,6,0,133.20263975289205
502healthy.npy,7,0,144.81261393861382
502healthy.npy,8,1,147.02276115863634
502healthy.npy,9,3,168.4196641577998
503healthy.npy,0,3,217.83379806878426
503healthy.npy,1,3,186.1557553343177
503healthy.npy,2,3,137.79694339018323
503healthy.npy,3,3,154.51297769156204
503healthy.npy,4,3,185.38981443705546
503healthy.npy,5,3,157.1450211518916
503healthy.npy,6,3,134.7846363920878
503healthy.npy,7,2,65.95129033029963
503healthy.npy,8,3,164.13769916780504
503healthy.npy,9,3,193.2615393333424
504healthy.npy,0,1,92.98591167058643
504healthy.npy,1,1,114.15272615410373
504healthy.npy,2,0,122.58649599128111
504healthy.npy,3,0,122.5426543409721
504healthy.npy,4,0,143.1284125422253
504healthy.npy,5,0,128.24656852614038
504healthy.npy,6,0,116.01829821942106
504healthy.npy,7,0,132.34404359732457
504healthy.npy,8,1,132.6211695736201
504healthy.npy,9,1,107.02998769311935
505healthy.npy,0,1,98.30105348114724
505healthy.npy,1,1,127.21568068835373
505healthy.npy,2,0,124.70741691713856
505healthy.npy,3,0,132.58578381045163
505healthy.npy,4,0,138.13230199250788
505healthy.npy,5,0,120.1232928253612
505healthy.npy,6,0,134.84440583430677
505healthy.npy,7,0,144.60868308559606
505healthy.npy,8,0,149.03714558331254
505healthy.npy,9,1,121.5537469898531
506healthy.npy,0,1,117.28675711342544
506healthy.npy,1,1,122.33755335123344
506healthy.npy,2,0,157.30195101122365
506healthy.npy,3,0,170.48779201539915
506healthy.npy,4,0,180.96122798477185
506healthy.npy,5,0,155.77540466993327
506healthy.npy,6,0,136.21929388941734
506healthy.npy,7,1,151.07114218161314
506healthy.npy,8,1,141.03217342159368
506healthy.npy,9,1,113.69696927776653
507pMI.npy,0,1,146.48352697377476
507pMI.npy,1,1,127.45999315361544
507pMI.npy,2,1,171.27349717818913
507pMI.npy,3,0,167.61158848723542
507pMI.npy,4,0,148.6485359294989
507pMI.npy,5,1,120.83919039046201
507pMI.npy,6,1,122.11245177538866
507pMI.npy,7,1,111.04326643099473
507pMI.npy,8,1,108.73723797890693
507pMI.npy,9,1,103.16545126643888
508pMI.npy,0,3,127.19536568165378
508pMI.npy,1,3,139.56137621406
508pMI.npy,2,3,163.23702644897133
508pMI.npy,3,3,201.1892975789242
508pMI.npy,4,3,223.05713395173615
508pMI.npy,5,3,201.8179130443038
508pMI.npy,6,3,180.47130769318355
508pMI.npy,7,0,101.96745280093388
508pMI.npy,8,3,157.6726581633495
508pMI.npy,9,3,141.59546611832798
509healthy.npy,0,2,122.74816355906007
509healthy.npy,1,2,105.16003455936088
509healthy.npy,2,2,118.94823076136558
509healthy.npy,3,0,168.2040898053067
509healthy.npy,4,0,166.57291566094406
509healthy.npy,5,2,160.64018667699403
509healthy.npy,6,2,111.5642172257165
509healthy.npy,7,2,104.6882234415434
509healthy.npy,8,2,103.20769392269771
509healthy.npy,9,2,105.24189750044351
50healthy.npy,0,1,120.07684116627281
50healthy.npy,1,1,77.8984357836859
50healthy.npy,2,1,113.00858638534982
50healthy.npy,3,0,122.87643073746645
50healthy.npy,4,1,119.74102785839749
50healthy.npy,5,1,88.34017259942412
50healthy.npy,6,1,87.99232416036462
50healthy.npy,7,1,92.42062941284019
50healthy.npy,8,1,93.26758122243888
50healthy.npy,9,1,96.96390591300216
510healthy.npy,0,2,283.72099728538046
510healthy.npy,1,2,216.28060817815435
510healthy.npy,2,2,143.70912122653246
510healthy.npy,3,2,120.61446667498987
510healthy.npy,4,2,143.5642043913773
510healthy.npy,5,2,203.2148290526553
510healthy.npy,6,2,163.93503337579278
510healthy.npy,7,2,208.05047328200587
510healthy.npy,8,2,198.16232659040074
510healthy.npy,9,2,216.86975610491885
511pMI.npy,0,0,147.1434534949231
511pMI.npy,1,0,143.28861149202544
511pMI.npy,2,0,160.63516507266257
511pMI.npy,3,0,179.79973172721208
511pMI.npy,4,0,195.99532148743336
511pMI.npy,5,0,199.37257182469574
511pMI.npy,6,0,167.30893300110827
511pMI.npy,7,0,152.11929759735995
511pMI.npy,8,0,149.32868140155864
511pMI.npy,9,0,149.64436380264314
512healthy.npy,0,2,127.3365985081686
512healthy.npy,1,0,116.529336221784
512healthy.npy,2,0,79.93338722526599
512healthy.npy,3,0,121.3841590486964
512healthy.npy,4,0,149.5839595166043
512healthy.npy,5,0,132.68279139299526
512healthy.npy,6,0,74.57859226032525
512healthy.npy,7,0,75.7717339998395
512healthy.npy,8,0,87.00474748126761
512healthy.npy,9,0,121.64488230362566
513pMI.npy,0,1,119.53688124683043
513pMI.npy,1,1,95.80246011132417
513pMI.npy,2,1,143.31628739840195
513pMI.npy,3,0,191.01271487613985
513pMI.npy,4,1,162.5932971746222
513pMI.npy,5,1,98.6204615598441
513pMI.npy,6,1,90.05176857426298
513pMI.npy,7,1,85.66616722545407
513pMI.npy,8,1,84.94485120042359
513pMI.npy,9,1,93.62481797397994
514pMI.npy,0,1,144.65361001918825
514pMI.npy,1,1,136.59422463706383
514pMI.npy,2,1,143.5715498101412
514pMI.npy,3,0,186.89783822337395
514pMI.npy,4,1,174.30714872616159
514pMI.npy,5,1,148.1943726616677
514pMI.npy,6,1,159.25088953509322
514pMI.npy,7,1,163.61075366256856
514pMI.npy,8,1,158.96327588889213
514pMI.npy,9,1,155.64771433181448
515healthy.npy,0,1,115.68503726524378
515healthy.npy,1,1,136.3721453852768
515healthy.npy,2,0,85.63914727136525
515healthy.npy,3,0,109.47457278212575
515healthy.npy,4,0,118.0771304448467
515healthy.npy,5,0,95.34722866567367
515healthy.npy,6,0,88.57424925353924
515healthy.npy,7,0,87.82177046667371
515healthy.npy,8,0,83.79113422187926
515healthy.npy,9,0,113.45981716977795
516pMI.npy,0,2,166.64382649571462
516pMI.npy,1,2,147.78291828599643
516pMI.npy,2,2,140.33913282160347
516pMI.npy,3,0,166.63091554261783
516pMI.npy,4,0,156.78390857901002
516pMI.npy,5,2,124.04221915961229
516pMI.npy,6,2,123.50726875972308
516pMI.npy,7,2,121.48994114301235
516pMI.npy,8,2,123.65131907793172
516pMI.npy,9,2,147.34832534969846
517healthy.npy,0,1,167.27306323036427
517healthy.npy,1,1,102.62066253267469
517healthy.npy,2,1,77.72552770154789
517healthy.npy,3,1,112.27578812035969
517healthy.npy,4,1,76.12026202711799
517healthy.npy,5,1,116.5771382934197
517healthy.npy,6,1,110.37821603717758
517healthy.npy,7,1,98.0417689890165
517healthy.npy,8,1,100.71675378541333
517healthy.npy,9,1,117.30283937505509
518healthy.npy,0,0,130.73560360104065
518healthy.npy,1,0,132.63796094002197
518healthy.npy,2,0,145.879486381831
518healthy.npy,3,0,170.33176944024387
518healthy.npy,4,0,195.59083229585133
518healthy.npy,5,0,209.19458140217887
518healthy.npy,6,0,175.8391992280653
518healthy.npy,7,0,138.61794517939225
518healthy.npy,8,0,129.65046595415149
518healthy.npy,9,0,112.41802136177272
519pMI.npy,0,1,92.32249199088069
519pMI.npy,1,1,72.52141329074172
519pMI.npy,2,1,123.91269712443669
519pMI.npy,3,0,96.09184151857232
519pMI.npy,4,0,95.62068865818622
519pMI.npy,5,1,126.6343702798411
519pMI.npy,6,1,109.033288071664
519pMI.npy,7,1,95.24431007018207
519pMI.npy,8,1,90.92411591449614
519pMI.npy,9,1,94.4440445408916
51healthy.npy,0,1,269.21542640291284
51healthy.npy,1,1,198.68320279399114
51healthy.npy,2,1,138.1691763670689
51healthy.npy,3,1,109.35824151752857
51healthy.npy,4,1,173.40072056944697
51healthy.npy,5,1,269.40528141164845
51healthy.npy,6,1,222.69091674730808
51healthy.npy,7,1,200.321513244847
51healthy.npy,8,1,213.1430553455485
51healthy.npy,9,1,204.14429378817334
520healthy.npy,0,2,137.21296322574628
520healthy.npy,1,2,125.78628035174376
520healthy.npy,2,2,124.52463667679893
520healthy.npy,3,0,118.51632688339927
520healthy.npy,4,0,112.92442359106974
520healthy.npy,5,0,112.47565944337416
520healthy.npy,6,2,120.24836296716413
520healthy.npy,7,2,98.06148446921794
520healthy.npy,8,2,96.44098513559109
520healthy.npy,9,2,108.64549554825851
521healthy.npy,0,2,120.64554099875868
521healthy.npy,1,2,151.11445428702052
521healthy.npy,2,0,162.29927546403772
521healthy.npy,3,0,177.45305684993144
521healthy.npy,4,0,171.41299125827746
521healthy.npy,5,2,166.29646715556606
521healthy.npy,6,2,143.88645680013514
521healthy.npy,7,2,144.22166459175844
521healthy.npy,8,2,151.50102164938684
521healthy.npy,9,2,146.5617647979723
522pMI.npy,0,1,142.2124266008554
522pMI.npy,1,1,114.60130897325256
522pMI.npy,2,1,132.46468465777372
522pMI.npy,3,0,166.85896480903972
522pMI.npy,4,1,159.48128777690565
522pMI.npy,5,1,91.48352718373488
522pMI.npy,6,1,105.80043528459362
522pMI.npy,7,1,105.66105140018227
522pMI.npy,8,1,102.63022235825409
522pMI.npy,9,1,110.18091871045532
523healthy.npy,0,2,157.84002156573456
523healthy.npy,1,2,181.1617247008496
523healthy.npy,2,0,113.42207473991712
523healthy.npy,3,0,111.40920496740812
523healthy.npy,4,0,130.39860431370053
523healthy.npy,5,0,106.10544950995124
523healthy.npy,6,0,148.38835988775102
523healthy.npy,7,0,166.17939189460515
523healthy.npy,8,0,155.72151220028638
523healthy.npy,9,2,183.60159938430917
524healthy.npy,0,2,165.1694650885207
524healthy.npy,1,2,132.26834941309852
524healthy.npy,2,2,155.17289482059215
524healthy.npy,3,0,162.20486546250456
524healthy.npy,4,0,206.95972451593232
524healthy.npy,5,0,194.35172325289827
524healthy.npy,6,0,177.6518929565533
524healthy.npy,7,2,181.93071342845326
524healthy.npy,8,2,164.6761146676972
524healthy.npy,9,2,145.12081814293037
525pMI.npy,0,2,184.19618655346224
525pMI.npy,1,2,173.84803327778278
525pMI.npy,2,2,157.10170777910528
525pMI.npy,3,1,174.6246380602086
525pMI.npy,4,1,181.31149910747322
525pMI.npy,5,1,163.44375509053927
525pMI.npy,6,2,135.89396009562785
525pMI.npy,7,2,123.9221979904973
525pMI.npy,8,2,126.61865626674575
525pMI.npy,9,2,151.9779201897091
526pMI.npy,0,2,117.77010954724808
526pMI.npy,1,2,122.75709846884494
526pMI.npy,2,2,156.77527736483276
526pMI.npy,3,0,147.15022702877997
526pMI.npy,4,0,138.85710256775099
526pMI.npy,5,0,150.05777533561226
526pMI.npy,6,2,142.50031353568883
526pMI.npy,7,2,123.75213438171826
526pMI.npy,8,2,123.44086834352251
526pMI.npy,9,2,123.54965930217774
527pMI.npy,0,2,181.3664059756431
527pMI.npy,1,1,165.07907066968173
527pMI.npy,2,1,129.31467590408994
527pMI.npy,3,1,134.83893098101086
527pMI.npy,4,2,134.59757394287308
527pMI.npy,5,1,132.2036817572358
527pMI.npy,6,1,133.5362185549403
527pMI.npy,7,2,145.62096906583957
527pMI.npy,8,2,159.58597446920186
527pMI.npy,9,2,167.06353906836256
528pMI.npy,0,1,163.98414856683814
528pMI.npy,1,0,152.11105283181345
528pMI.npy,2,0,109.39879861411214
528pMI.npy,3,0,105.83767570524985
528pMI.npy,4,0,100.62279642713945
528pMI.npy,5,0,93.94283775038127
528pMI.npy,6,0,108.63975574315263
528pMI.npy,7,0,116.36794481117627
528pMI.npy,8,0,131.26158438767112
528pMI.npy,9,1,149.4626530227873
529healthy.npy,0,2,68.19698086430002
529healthy.npy,1,2,60.90156982023853
529healthy.npy,2,2,122.20441998605833
529healthy.npy,3,0,132.9647369243902
529healthy.npy,4,0,132.50897905320085
529healthy.npy,5,0,133.0816909018559
529healthy.npy,6,2,110.76390135655268
529healthy.npy,7,2,86.40462919311932
529healthy.npy,8,2,71.33172154122519
529healthy.npy,9,2,62.798476670166075
52pMI.npy,0,1,127.73531830096677
52pMI.npy,1,1,124.41411680722251
